22470
171002
22374	1901	1
22374	11657	1
22374	14181	1
22374	3502	1
22374	5808	1
22374	5458	1
22374	3735	1
22374	2096	1
22374	22171	1
22374	8606	1
22374	6470	1
22374	19743	1
22374	14031	1
22374	927	1
22374	6409	1
22374	18825	1
22374	18512	1
22374	19347	1
22374	20067	1
22374	4499	1
22374	10614	1
22374	11332	1
22374	6347	1
22374	18432	1
22374	5382	1
22374	12500	1
22374	14192	1
22374	15110	1
22374	20024	1
22374	13445	1
22374	21729	1
22374	6481	1
22374	12740	1
22374	3073	1
22374	21013	1
22374	16741	1
22374	2856	1
22374	9784	1
22374	13821	1
22374	6993	1
22374	20951	1
22374	5748	1
22374	21212	1
22374	3935	1
22374	11177	1
22374	13899	1
22374	10426	1
22374	10379	1
22374	6116	1
22374	12458	1
22374	12459	1
22374	17299	1
22374	14802	1
22374	20047	1
22374	5307	1
22374	17148	1
22374	1372	1
22374	20781	1
22374	4786	1
22374	15749	1
22374	11957	1
22374	19553	1
22374	12452	1
22374	5212	1
22374	517	1
22374	3491	1
22374	17866	1
22374	5228	1
99	12472	1
99	10980	1
99	3741	1
99	17340	1
99	2466	1
99	3791	1
99	17056	1
99	13175	1
99	11469	1
99	4563	1
99	4653	1
99	7365	1
99	2051	1
99	3221	1
99	14308	1
99	1789	1
99	9164	1
99	9843	1
99	15384	1
99	15839	1
99	17169	1
99	20337	1
99	20778	1
99	8574	1
99	21307	1
99	8663	1
99	9777	1
99	5045	1
99	216	1
99	18819	1
99	18369	1
99	20415	1
100	11266	1
100	15008	1
100	4420	1
100	3705	1
100	8807	1
100	17321	1
100	1503	1
100	20462	1
100	7750	1
100	21338	1
101	4751	1
101	787	1
101	20162	1
101	19525	1
101	3852	1
101	25	1
101	8803	1
101	3241	1
101	21236	1
101	10849	1
101	9034	1
101	2966	1
101	11329	1
101	13922	1
101	5858	1
101	4118	1
101	12774	1
101	410	1
101	18869	1
101	11375	1
101	10805	1
101	17738	1
101	7919	1
101	8050	1
101	1618	1
101	20516	1
101	18167	1
101	14090	1
101	11850	1
101	9641	1
101	17591	1
101	12837	1
101	15449	1
101	12759	1
101	13140	1
101	19127	1
101	5082	1
101	1517	1
101	15416	1
101	7355	1
101	1558	1
101	20083	1
101	11137	1
101	8795	1
101	2539	1
102	1766	1
102	18473	1
102	21891	1
102	7221	1
102	15097	1
102	7104	1
102	17882	1
102	15055	1
102	2153	1
102	8842	1
102	10945	1
102	17588	1
102	10539	1
103	20990	1
103	1136	1
103	4076	1
103	3291	1
103	10497	1
103	4526	1
103	11310	1
103	20152	1
103	16191	1
103	10581	1
103	827	1
103	10174	1
103	8630	1
103	2869	1
103	20045	1
103	12589	1
103	20820	1
103	12062	1
103	17920	1
104	10057	1
104	13755	1
104	589	1
104	6612	1
104	19115	1
104	10095	1
104	14260	1
104	4323	1
104	13783	1
104	17350	1
104	5570	1
104	12972	1
104	6358	1
104	15150	1
104	20756	1
104	21598	1
104	10731	1
104	10458	1
104	9574	1
104	1722	1
104	20261	1
104	16625	1
104	21527	1
104	22134	1
104	17090	1
104	3956	1
104	19677	1
104	5049	1
104	12027	1
104	15103	1
105	5548	1
105	10632	1
105	11880	1
105	21165	1
105	18953	1
105	12429	1
105	1640	1
105	11655	1
106	13551	1
106	6764	1
106	8985	1
106	13776	1
106	1602	1
106	13053	1
106	2882	1
106	16975	1
106	19702	1
106	22173	1
106	5785	1
106	12965	1
106	21280	1
106	7867	1
106	19050	1
106	21538	1
106	14822	1
106	15385	1
106	187	1
106	12038	1
106	16112	1
106	16779	1
106	3838	1
106	6823	1
106	8910	1
106	14340	1
106	4419	1
106	5147	1
106	11507	1
106	14628	1
106	4211	1
106	7602	1
106	6113	1
106	12512	1
106	7503	1
106	9263	1
106	16181	1
106	6914	1
106	8712	1
106	14591	1
106	2208	1
106	3138	1
106	17065	1
106	2282	1
106	3676	1
106	16972	1
106	17740	1
106	8514	1
106	18260	1
106	4967	1
106	10978	1
106	9144	1
106	1377	1
106	11102	1
106	8395	1
106	20049	1
106	8434	1
106	20488	1
107	467	1
108	469	1
108	20316	1
109	9603	1
109	3238	1
109	20107	1
109	4830	1
109	10969	1
109	14575	1
109	20380	1
109	14539	1
109	16749	1
109	9661	1
109	511	1
109	19470	1
109	7618	1
109	6233	1
109	5735	1
109	5987	1
109	9987	1
109	3192	1
109	14170	1
109	21022	1
109	13073	1
109	3397	1
109	21102	1
109	17881	1
109	14166	1
109	3287	1
109	3863	1
109	15240	1
109	6193	1
109	21931	1
109	20594	1
110	9239	1
110	13194	1
110	3735	1
110	6083	1
110	18825	1
110	18560	1
110	12521	1
110	18565	1
110	701	1
110	3731	1
110	15408	1
110	13294	1
110	8509	1
110	21088	1
110	16205	1
110	16721	1
111	1302	1
111	9254	1
112	10426	1
112	19743	1
112	15313	1
112	21729	1
112	17866	1
113	18006	1
113	15107	1
113	16072	1
113	14516	1
113	6603	1
113	19567	1
113	13134	1
113	18100	1
113	6244	1
113	13537	1
113	9531	1
113	4152	1
113	6940	1
113	21144	1
113	21272	1
113	10843	1
113	16337	1
113	20314	1
113	16992	1
113	2902	1
113	4907	1
113	17079	1
113	11379	1
113	6427	1
113	6318	1
113	5844	1
113	12160	1
113	5799	1
113	10072	1
113	20862	1
113	11424	1
113	20826	1
113	7812	1
113	17065	1
113	6621	1
113	6491	1
113	19735	1
113	14862	1
113	21497	1
113	4099	1
113	2959	1
113	3932	1
113	4300	1
113	18002	1
113	19133	1
113	3870	1
114	3563	1
114	10368	1
114	11228	1
114	20462	1
114	18012	1
114	1705	1
114	3622	1
114	364	1
114	8637	1
114	20525	1
115	8785	1
115	10570	1
115	12303	1
115	17624	1
115	4221	1
115	15339	1
116	3807	1
116	9600	1
116	3052	1
116	7179	1
116	18789	1
117	21767	1
22282	3636	1
22282	11187	1
22282	1658	1
22282	19540	1
22282	13239	1
22282	10347	1
22282	5339	1
22282	1877	1
22282	16823	1
22282	6181	1
22282	16813	1
119	14266	1
119	4212	1
119	11718	1
119	12794	1
120	16417	1
120	17252	1
120	11229	1
120	4633	1
120	12936	1
120	1783	1
120	7749	1
120	22330	1
120	7005	1
120	14248	1
120	3902	1
120	9839	1
120	9849	1
120	7041	1
120	4075	1
120	17833	1
120	12869	1
120	13003	1
120	6622	1
120	14790	1
120	14791	1
121	8086	1
121	15280	1
121	16098	1
121	3628	1
121	8098	1
121	7411	1
121	13234	1
121	10285	1
121	15643	1
123	8606	1
123	375	1
123	14181	1
123	130	1
123	10617	1
123	19483	1
123	6829	1
123	21708	1
123	14562	1
123	16968	1
123	10379	1
123	14245	1
123	343	1
123	2496	1
123	21663	1
123	20844	1
123	8540	1
123	13719	1
123	14192	1
123	22316	1
123	6189	1
123	2822	1
123	19093	1
123	8473	1
123	17296	1
123	17426	1
123	14895	1
124	9415	1
124	15262	1
124	5784	1
124	16850	1
124	22272	1
124	16812	1
124	17827	1
124	14331	1
124	5690	1
125	19856	1
125	14792	1
125	11147	1
125	8566	1
125	21963	1
126	5857	1
126	1533	1
126	11537	1
126	21064	1
126	12401	1
126	22304	1
126	4601	1
126	21888	1
126	21275	1
126	15378	1
126	17554	1
126	11829	1
126	20207	1
126	19969	1
126	13205	1
126	5624	1
126	17728	1
126	19337	1
126	13233	1
126	6353	1
126	17318	1
126	8495	1
127	4440	1
127	18545	1
127	11449	1
127	11273	1
127	10749	1
127	17384	1
127	917	1
127	3735	1
127	8631	1
127	356	1
127	5896	1
127	18966	1
127	14561	1
127	3995	1
127	16993	1
127	6980	1
127	14777	1
127	9284	1
127	9287	1
127	405	1
127	15159	1
127	4786	1
127	11332	1
127	15236	1
127	8883	1
127	7412	1
127	3521	1
127	9126	1
127	11634	1
127	3911	1
127	11341	1
127	21729	1
127	12936	1
127	2311	1
127	21569	1
127	17726	1
127	4337	1
127	8754	1
127	11892	1
127	6140	1
127	20892	1
127	6441	1
127	5918	1
127	3896	1
127	770	1
127	18262	1
127	3892	1
127	1639	1
127	10468	1
127	2572	1
127	12247	1
127	15090	1
127	4516	1
127	10701	1
127	679	1
127	12283	1
127	3757	1
127	12464	1
127	19135	1
127	19743	1
